1032.1761 	INFO 	Loaded monitor calibration from ['2023_02_23 11:52']
411.1330 	EXP 	questionary_text2: height = np.float64(0.05)
411.1330 	EXP 	questionary_text2: height = np.float64(0.05)
411.1330 	EXP 	questionary_text2: height = np.float64(0.05)
411.1330 	EXP 	questionary_text2: text = 'Según el final del relato, ¿por qué la máquina no pudo restaurar la casa ni el resto de las cosas desaparecidas?\n\n A: Porque las cosas que habían desaparecido, como la casa, no tenían nombres que comenzaran con la letra N.\n\n B: Porque la energía de la máquina se había agotado completamente tras crear la "Nada".\n\n C: Porque el ingeniero García decidió dejar el mundo así como lección para su colega López.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
411.1330 	EXP 	questionary_text2: autoDraw = True
411.2133 	EXP 	Device response: <KeyPress from None: t=411.09242362512305, value=c, duration=0.11996220955370518>
411.9728 	EXP 	Device response: <KeyPress from None: t=411.9724033504517, value=c, duration=None>
411.9732 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'ordered': np.True_, 'voice_L': 'M', 'voice_R': 'F', 'target': 'L', 'target_label': 'O_M_F', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
411.9739 	DATA 	Keypress: c
411.9860 	INFO 	Keyboard events cleared
411.9860 	EXP 	questionary_text2: autoDraw = False
411.9860 	EXP 	text_prompt: text = 'Presta atención a la historia del lado DERECHO (>>>).\n\n\nApretá ESPACIO para continuar...'
411.9860 	EXP 	text_prompt: autoDraw = True
412.1063 	EXP 	Device response: <KeyPress from None: t=411.9724033504517, value=c, duration=0.12800021814655338>
424.7686 	EXP 	Device response: <KeyPress from None: t=424.75641876176815, value=space, duration=None>
424.7690 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
424.7702 	EXP 	bip: sampleRate = 48000
424.7714 	EXP 	Sound bip reached end of file
424.7852 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
424.7718 	DATA 	Keypress: space
424.7818 	EXP 	text_prompt: autoDraw = False
424.7818 	EXP 	fixation_bip: autoDraw = True
424.8486 	EXP 	Device response: <KeyPress from None: t=424.75641876176815, value=space, duration=0.08799399459167034>
425.2888 	EXP 	Sound bip reached end of file
425.3017 	EXP 	Sound bip reached end of file
425.3149 	EXP 	fixation_bip: autoDraw = False
425.3149 	EXP 	final_silence: autoDraw = True
425.8085 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
425.8096 	EXP 	bip: sampleRate = 48000
425.8105 	EXP 	Sound bip reached end of file
425.8248 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
425.8215 	EXP 	final_silence: autoDraw = False
425.8215 	EXP 	fixation_bip: autoDraw = False
425.8215 	EXP 	final_silence: autoDraw = False
425.8215 	EXP 	fixation_bip: autoDraw = True
426.3277 	EXP 	Sound bip reached end of file
426.3415 	EXP 	Sound bip reached end of file
426.3547 	EXP 	fixation_bip: autoDraw = False
426.3547 	EXP 	final_silence: autoDraw = True
426.8479 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
426.8490 	EXP 	bip: sampleRate = 48000
426.8500 	EXP 	Sound bip reached end of file
426.8643 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
426.8611 	EXP 	final_silence: autoDraw = False
426.8611 	EXP 	fixation_bip: autoDraw = False
426.8611 	EXP 	final_silence: autoDraw = False
426.8611 	EXP 	fixation_bip: autoDraw = True
427.3678 	EXP 	Sound bip reached end of file
427.3810 	EXP 	Sound bip reached end of file
427.3942 	EXP 	fixation_bip: autoDraw = False
427.3942 	EXP 	final_silence: autoDraw = True
427.8877 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
427.8889 	EXP 	bip: sampleRate = 48000
427.8898 	EXP 	Sound bip reached end of file
427.9041 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
427.9008 	EXP 	final_silence: autoDraw = False
427.9008 	EXP 	fixation_bip: autoDraw = False
427.9008 	EXP 	final_silence: autoDraw = False
427.9008 	EXP 	fixation_bip: autoDraw = True
428.4098 	EXP 	Sound bip reached end of file
428.4208 	EXP 	Sound bip reached end of file
428.4338 	EXP 	fixation_bip: autoDraw = False
428.4338 	EXP 	final_silence: autoDraw = True
428.9273 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
428.9284 	EXP 	bip: sampleRate = 48000
428.9293 	EXP 	Sound bip reached end of file
428.9437 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
428.9404 	EXP 	final_silence: autoDraw = False
428.9404 	EXP 	fixation_bip: autoDraw = False
428.9404 	EXP 	final_silence: autoDraw = False
428.9404 	EXP 	fixation_bip: autoDraw = True
429.4484 	EXP 	Sound bip reached end of file
429.4603 	EXP 	Sound bip reached end of file
429.4735 	EXP 	fixation_bip: autoDraw = False
429.4735 	EXP 	final_silence: autoDraw = True
429.9671 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
429.9682 	EXP 	bip: sampleRate = 48000
429.9691 	EXP 	Sound bip reached end of file
429.9834 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
429.9800 	EXP 	final_silence: autoDraw = False
429.9800 	EXP 	fixation_bip: autoDraw = False
429.9800 	EXP 	final_silence: autoDraw = False
429.9800 	EXP 	fixation_bip: autoDraw = True
430.4868 	EXP 	Sound bip reached end of file
430.5000 	EXP 	Sound bip reached end of file
430.5132 	EXP 	fixation_bip: autoDraw = False
430.5132 	EXP 	final_silence: autoDraw = True
431.0067 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
431.0078 	EXP 	bip: sampleRate = 48000
431.0087 	EXP 	Sound bip reached end of file
431.0231 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
431.0197 	EXP 	final_silence: autoDraw = False
431.0197 	EXP 	fixation_bip: autoDraw = False
431.0197 	EXP 	final_silence: autoDraw = False
431.0197 	EXP 	fixation_bip: autoDraw = True
431.5306 	EXP 	Sound bip reached end of file
431.5529 	EXP 	Sound bip reached end of file
431.5662 	EXP 	fixation_bip: autoDraw = False
431.5662 	EXP 	final_silence: autoDraw = True
432.0594 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
432.0606 	EXP 	bip: sampleRate = 48000
432.0615 	EXP 	Sound bip reached end of file
432.0758 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
432.0727 	EXP 	final_silence: autoDraw = False
432.0727 	EXP 	fixation_bip: autoDraw = False
432.0727 	EXP 	final_silence: autoDraw = False
432.0727 	EXP 	fixation_bip: autoDraw = True
432.5792 	EXP 	Sound bip reached end of file
432.5925 	EXP 	Sound bip reached end of file
432.6057 	EXP 	fixation_bip: autoDraw = False
432.6057 	EXP 	final_silence: autoDraw = True
433.0992 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
433.1003 	EXP 	bip: sampleRate = 48000
433.1012 	EXP 	Sound bip reached end of file
433.1155 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
433.1123 	EXP 	final_silence: autoDraw = False
433.1123 	EXP 	fixation_bip: autoDraw = False
433.1123 	EXP 	final_silence: autoDraw = False
433.1123 	EXP 	fixation_bip: autoDraw = True
433.6156 	EXP 	Sound bip reached end of file
433.6321 	EXP 	Sound bip reached end of file
433.6454 	EXP 	fixation_bip: autoDraw = False
433.6454 	EXP 	final_silence: autoDraw = True
434.1388 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
434.1398 	EXP 	bip: sampleRate = 48000
434.1407 	EXP 	Sound bip reached end of file
434.1552 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
434.1518 	EXP 	final_silence: autoDraw = False
434.1518 	EXP 	fixation_bip: autoDraw = False
434.1518 	EXP 	final_silence: autoDraw = False
434.1518 	EXP 	fixation_bip: autoDraw = True
434.6579 	EXP 	Sound bip reached end of file
434.6720 	EXP 	Sound bip reached end of file
434.6852 	EXP 	fixation_bip: autoDraw = False
434.6852 	EXP 	final_silence: autoDraw = True
435.1799 	EXP 	Sound  reached end of file
435.1800 	EXP 	Playing sound  on speaker Altavoces (3- Logitech USB Headset)
435.1916 	EXP 	final_silence: autoDraw = False
435.1916 	EXP 	fixation_bip: autoDraw = False
435.1916 	EXP 	final_silence: autoDraw = False
435.1916 	EXP 	polygon: autoDraw = True
735.8170 	EXP 	Sound  stopped
735.8174 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
735.8188 	EXP 	bip: sampleRate = 48000
735.8197 	EXP 	Sound bip reached end of file
735.8254 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
735.8356 	EXP 	polygon: autoDraw = False
735.8356 	EXP 	fixation_bip: autoDraw = True
736.3356 	EXP 	Sound bip reached end of file
736.3554 	EXP 	Sound bip reached end of file
736.3688 	EXP 	fixation_bip: autoDraw = False
736.3688 	EXP 	final_silence: autoDraw = True
736.8622 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
736.8633 	EXP 	bip: sampleRate = 48000
736.8642 	EXP 	Sound bip reached end of file
736.8786 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
736.8750 	EXP 	final_silence: autoDraw = False
736.8750 	EXP 	fixation_bip: autoDraw = False
736.8750 	EXP 	final_silence: autoDraw = False
736.8750 	EXP 	fixation_bip: autoDraw = True
737.3793 	EXP 	Sound bip reached end of file
737.3951 	EXP 	Sound bip reached end of file
737.4083 	EXP 	fixation_bip: autoDraw = False
737.4083 	EXP 	final_silence: autoDraw = True
737.9017 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
737.9030 	EXP 	bip: sampleRate = 48000
737.9039 	EXP 	Sound bip reached end of file
737.9181 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
737.9149 	EXP 	final_silence: autoDraw = False
737.9149 	EXP 	fixation_bip: autoDraw = False
737.9149 	EXP 	final_silence: autoDraw = False
737.9149 	EXP 	fixation_bip: autoDraw = True
738.4154 	EXP 	Sound bip reached end of file
738.4346 	EXP 	Sound bip reached end of file
738.4480 	EXP 	fixation_bip: autoDraw = False
738.4480 	EXP 	final_silence: autoDraw = True
738.9414 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
738.9426 	EXP 	bip: sampleRate = 48000
738.9435 	EXP 	Sound bip reached end of file
738.9578 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
738.9545 	EXP 	final_silence: autoDraw = False
738.9545 	EXP 	fixation_bip: autoDraw = False
738.9545 	EXP 	final_silence: autoDraw = False
738.9545 	EXP 	fixation_bip: autoDraw = True
739.4590 	EXP 	Sound bip reached end of file
739.4744 	EXP 	Sound bip reached end of file
739.4876 	EXP 	fixation_bip: autoDraw = False
739.4876 	EXP 	final_silence: autoDraw = True
739.9811 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
739.9822 	EXP 	bip: sampleRate = 48000
739.9831 	EXP 	Sound bip reached end of file
739.9975 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
739.9942 	EXP 	final_silence: autoDraw = False
739.9942 	EXP 	fixation_bip: autoDraw = False
739.9942 	EXP 	final_silence: autoDraw = False
739.9942 	EXP 	fixation_bip: autoDraw = True
740.5008 	EXP 	Sound bip reached end of file
740.5141 	EXP 	Sound bip reached end of file
740.5272 	EXP 	fixation_bip: autoDraw = False
740.5272 	EXP 	final_silence: autoDraw = True
741.0207 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
741.0220 	EXP 	bip: sampleRate = 48000
741.0229 	EXP 	Sound bip reached end of file
741.0371 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
741.0338 	EXP 	final_silence: autoDraw = False
741.0338 	EXP 	fixation_bip: autoDraw = False
741.0338 	EXP 	final_silence: autoDraw = False
741.0338 	EXP 	fixation_bip: autoDraw = True
741.5410 	EXP 	Sound bip reached end of file
741.5536 	EXP 	Sound bip reached end of file
741.5670 	EXP 	fixation_bip: autoDraw = False
741.5670 	EXP 	final_silence: autoDraw = True
742.0604 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
742.0616 	EXP 	bip: sampleRate = 48000
742.0625 	EXP 	Sound bip reached end of file
742.0768 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
742.0734 	EXP 	final_silence: autoDraw = False
742.0734 	EXP 	fixation_bip: autoDraw = False
742.0734 	EXP 	final_silence: autoDraw = False
742.0734 	EXP 	fixation_bip: autoDraw = True
742.5768 	EXP 	Sound bip reached end of file
742.5934 	EXP 	Sound bip reached end of file
742.6065 	EXP 	fixation_bip: autoDraw = False
742.6065 	EXP 	final_silence: autoDraw = True
743.1001 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
743.1012 	EXP 	bip: sampleRate = 48000
743.1021 	EXP 	Sound bip reached end of file
743.1164 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
743.1129 	EXP 	final_silence: autoDraw = False
743.1129 	EXP 	fixation_bip: autoDraw = False
743.1129 	EXP 	final_silence: autoDraw = False
743.1129 	EXP 	fixation_bip: autoDraw = True
743.6184 	EXP 	Sound bip reached end of file
743.6328 	EXP 	Sound bip reached end of file
743.6463 	EXP 	fixation_bip: autoDraw = False
743.6463 	EXP 	final_silence: autoDraw = True
744.1395 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
744.1405 	EXP 	bip: sampleRate = 48000
744.1414 	EXP 	Sound bip reached end of file
744.1559 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
744.1527 	EXP 	final_silence: autoDraw = False
744.1527 	EXP 	fixation_bip: autoDraw = False
744.1527 	EXP 	final_silence: autoDraw = False
744.1527 	EXP 	fixation_bip: autoDraw = True
744.6586 	EXP 	Sound bip reached end of file
744.6724 	EXP 	Sound bip reached end of file
744.6858 	EXP 	fixation_bip: autoDraw = False
744.6858 	EXP 	final_silence: autoDraw = True
745.1794 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
745.1805 	EXP 	bip: sampleRate = 48000
745.1814 	EXP 	Sound bip reached end of file
745.1957 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
745.1924 	EXP 	final_silence: autoDraw = False
745.1924 	EXP 	fixation_bip: autoDraw = False
745.1924 	EXP 	final_silence: autoDraw = False
745.1924 	EXP 	fixation_bip: autoDraw = True
745.7011 	EXP 	Sound bip reached end of file
745.7123 	EXP 	Sound bip reached end of file
745.7254 	EXP 	fixation_bip: autoDraw = False
745.7254 	EXP 	final_silence: autoDraw = True
746.2586 	INFO 	Keyboard events cleared
746.2585 	EXP 	final_silence: autoDraw = False
746.2585 	EXP 	fixation_bip: autoDraw = False
746.2585 	EXP 	final_silence: autoDraw = False
746.2585 	EXP 	questionary_text0: height = np.float64(0.05)
746.2585 	EXP 	questionary_text0: height = np.float64(0.05)
746.2585 	EXP 	questionary_text0: height = np.float64(0.05)
746.2585 	EXP 	questionary_text0: text = '¿Cuál fue la respuesta inicial de Yoli ante la propuesta del rey intergaláctico de llevarla a su planeta?\n\n A: Rechaza la oferta, explicando que está felizmente casada con Ernesto desde hace cuarenta años y prefiere quedarse en la Tierra.\n\n B: Aceptó de inmediato, emocionada por la posibilidad de ser una reina y viajar por el espacio.\n\n C: Se escondió de las cámaras y negó ser la persona que el extraterrestre estaba buscando.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
746.2585 	EXP 	questionary_text0: autoDraw = True
773.6228 	EXP 	Device response: <KeyPress from None: t=773.6121506869968, value=b, duration=None>
773.6376 	DATA 	Keypress: b
773.6494 	INFO 	Keyboard events cleared
773.6493 	EXP 	questionary_text0: autoDraw = False
773.6493 	EXP 	questionary_text1: height = np.float64(0.05)
773.6493 	EXP 	questionary_text1: height = np.float64(0.05)
773.6493 	EXP 	questionary_text1: height = np.float64(0.05)
773.6493 	EXP 	questionary_text1: text = '¿Qué ocurrió cuando la nave del rey finalmente aterrizó y reclamó la presencia de Yoli?\n\n A: Yoli corre inmediatamente hacia la nave para evitar que el rey cumpla su amenaza de destruir el mundo.\n\n B: El ejército impidió que Yoli se acerque a la nave y comenzaron a disparar contra el alienígena.\n\n C: Yoli lo hizo esperar y luego se reunieron en un café cercano.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
773.6493 	EXP 	questionary_text1: autoDraw = True
773.7294 	EXP 	Device response: <KeyPress from None: t=773.6121506869968, value=b, duration=0.1042377910871437>
793.1093 	EXP 	Device response: <KeyPress from None: t=793.1001379447498, value=c, duration=None>
793.1282 	DATA 	Keypress: c
793.1494 	INFO 	Keyboard events cleared
793.1493 	EXP 	questionary_text1: autoDraw = False
793.1493 	EXP 	questionary_text2: height = np.float64(0.05)
793.1493 	EXP 	questionary_text2: height = np.float64(0.05)
793.1493 	EXP 	questionary_text2: height = np.float64(0.05)
793.1493 	EXP 	questionary_text2: text = 'Según lo revelado por una amiga de Yoli al final del cuento, ¿cuál fue el verdadero motivo por el que ella decidió irse con el extraterrestre?\n\n A: Porque se sacrificó heroicamente para salvar a la humanidad, aunque amaba profundamente a su esposo.\n\n B: Porque sentía que su matrimonio se había vuelto una rutina y encontró algo en el rey que le encantaba.\n\n C: Porque el gobierno la obligó a subir a la nave bajo amenaza de prisión si no colaboraba.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
793.1493 	EXP 	questionary_text2: autoDraw = True
793.2294 	EXP 	Device response: <KeyPress from None: t=793.1001379447498, value=c, duration=0.12797936603237758>
806.1584 	EXP 	Device response: <KeyPress from None: t=806.1481135253216, value=b, duration=None>
806.1587 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'ordered': np.False_, 'voice_L': 'M', 'voice_R': 'F', 'target': 'L', 'target_label': 'NO_M_F', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
806.1595 	DATA 	Keypress: b
806.1716 	INFO 	Keyboard events cleared
806.1716 	EXP 	questionary_text2: autoDraw = False
806.1716 	EXP 	text_prompt: text = 'Presta atención a la historia del lado DERECHO (>>>).\n\n\nApretá ESPACIO para continuar...'
806.1716 	EXP 	text_prompt: autoDraw = True
806.2649 	EXP 	Device response: <KeyPress from None: t=806.1481135253216, value=b, duration=0.11192484256571333>
809.4771 	EXP 	Device response: <KeyPress from None: t=809.4680622612032, value=space, duration=None>
809.4775 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
809.4787 	EXP 	bip: sampleRate = 48000
809.4798 	EXP 	Sound bip reached end of file
809.4936 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
809.4802 	DATA 	Keypress: space
809.4904 	EXP 	text_prompt: autoDraw = False
809.4904 	EXP 	fixation_bip: autoDraw = True
809.5836 	EXP 	Device response: <KeyPress from None: t=809.4680622612032, value=space, duration=0.10401772108707519>
810.0000 	EXP 	Sound bip reached end of file
810.0102 	EXP 	Sound bip reached end of file
810.0236 	EXP 	fixation_bip: autoDraw = False
810.0236 	EXP 	final_silence: autoDraw = True
810.5170 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
810.5181 	EXP 	bip: sampleRate = 48000
810.5190 	EXP 	Sound bip reached end of file
810.5333 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
810.5300 	EXP 	final_silence: autoDraw = False
810.5300 	EXP 	fixation_bip: autoDraw = False
810.5300 	EXP 	final_silence: autoDraw = False
810.5300 	EXP 	fixation_bip: autoDraw = True
811.0354 	EXP 	Sound bip reached end of file
811.0498 	EXP 	Sound bip reached end of file
811.0632 	EXP 	fixation_bip: autoDraw = False
811.0632 	EXP 	final_silence: autoDraw = True
811.5565 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
811.5577 	EXP 	bip: sampleRate = 48000
811.5586 	EXP 	Sound bip reached end of file
811.5729 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
811.5697 	EXP 	final_silence: autoDraw = False
811.5697 	EXP 	fixation_bip: autoDraw = False
811.5697 	EXP 	final_silence: autoDraw = False
811.5697 	EXP 	fixation_bip: autoDraw = True
812.0719 	EXP 	Sound bip reached end of file
812.0895 	EXP 	Sound bip reached end of file
812.1027 	EXP 	fixation_bip: autoDraw = False
812.1027 	EXP 	final_silence: autoDraw = True
812.5963 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
812.5974 	EXP 	bip: sampleRate = 48000
812.5983 	EXP 	Sound bip reached end of file
812.6126 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
812.6092 	EXP 	final_silence: autoDraw = False
812.6092 	EXP 	fixation_bip: autoDraw = False
812.6092 	EXP 	final_silence: autoDraw = False
812.6092 	EXP 	fixation_bip: autoDraw = True
813.1195 	EXP 	Sound bip reached end of file
813.1426 	EXP 	Sound bip reached end of file
813.1559 	EXP 	fixation_bip: autoDraw = False
813.1559 	EXP 	final_silence: autoDraw = True
813.6491 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
813.6503 	EXP 	bip: sampleRate = 48000
813.6511 	EXP 	Sound bip reached end of file
813.6655 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
813.6623 	EXP 	final_silence: autoDraw = False
813.6623 	EXP 	fixation_bip: autoDraw = False
813.6623 	EXP 	final_silence: autoDraw = False
813.6623 	EXP 	fixation_bip: autoDraw = True
814.1684 	EXP 	Sound bip reached end of file
814.1822 	EXP 	Sound bip reached end of file
814.1954 	EXP 	fixation_bip: autoDraw = False
814.1954 	EXP 	final_silence: autoDraw = True
814.6889 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
814.6900 	EXP 	bip: sampleRate = 48000
814.6909 	EXP 	Sound bip reached end of file
814.7053 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
814.7020 	EXP 	final_silence: autoDraw = False
814.7020 	EXP 	fixation_bip: autoDraw = False
814.7020 	EXP 	final_silence: autoDraw = False
814.7020 	EXP 	fixation_bip: autoDraw = True
815.2054 	EXP 	Sound bip reached end of file
815.2219 	EXP 	Sound bip reached end of file
815.2350 	EXP 	fixation_bip: autoDraw = False
815.2350 	EXP 	final_silence: autoDraw = True
815.7284 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
815.7296 	EXP 	bip: sampleRate = 48000
815.7305 	EXP 	Sound bip reached end of file
815.7448 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
815.7416 	EXP 	final_silence: autoDraw = False
815.7416 	EXP 	fixation_bip: autoDraw = False
815.7416 	EXP 	final_silence: autoDraw = False
815.7416 	EXP 	fixation_bip: autoDraw = True
816.2505 	EXP 	Sound bip reached end of file
816.2615 	EXP 	Sound bip reached end of file
816.2746 	EXP 	fixation_bip: autoDraw = False
816.2746 	EXP 	final_silence: autoDraw = True
816.7682 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
816.7694 	EXP 	bip: sampleRate = 48000
816.7703 	EXP 	Sound bip reached end of file
816.7846 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
816.7812 	EXP 	final_silence: autoDraw = False
816.7812 	EXP 	fixation_bip: autoDraw = False
816.7812 	EXP 	final_silence: autoDraw = False
816.7812 	EXP 	fixation_bip: autoDraw = True
817.2882 	EXP 	Sound bip reached end of file
817.3010 	EXP 	Sound bip reached end of file
817.3144 	EXP 	fixation_bip: autoDraw = False
817.3144 	EXP 	final_silence: autoDraw = True
817.8079 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
817.8090 	EXP 	bip: sampleRate = 48000
817.8099 	EXP 	Sound bip reached end of file
817.8243 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
817.8208 	EXP 	final_silence: autoDraw = False
817.8208 	EXP 	fixation_bip: autoDraw = False
817.8208 	EXP 	final_silence: autoDraw = False
817.8208 	EXP 	fixation_bip: autoDraw = True
818.3255 	EXP 	Sound bip reached end of file
818.3408 	EXP 	Sound bip reached end of file
818.3541 	EXP 	fixation_bip: autoDraw = False
818.3541 	EXP 	final_silence: autoDraw = True
818.8474 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
818.8486 	EXP 	bip: sampleRate = 48000
818.8495 	EXP 	Sound bip reached end of file
818.8638 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
818.8605 	EXP 	final_silence: autoDraw = False
818.8605 	EXP 	fixation_bip: autoDraw = False
818.8605 	EXP 	final_silence: autoDraw = False
818.8605 	EXP 	fixation_bip: autoDraw = True
819.3678 	EXP 	Sound bip reached end of file
819.3804 	EXP 	Sound bip reached end of file
819.3937 	EXP 	fixation_bip: autoDraw = False
819.3937 	EXP 	final_silence: autoDraw = True
819.8884 	EXP 	Sound  reached end of file
819.8884 	EXP 	Playing sound  on speaker Altavoces (3- Logitech USB Headset)
819.9002 	EXP 	final_silence: autoDraw = False
819.9002 	EXP 	fixation_bip: autoDraw = False
819.9002 	EXP 	final_silence: autoDraw = False
819.9002 	EXP 	polygon: autoDraw = True
1125.0361 	EXP 	Sound  stopped
1125.0366 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1125.0378 	EXP 	bip: sampleRate = 48000
1125.0388 	EXP 	Sound bip reached end of file
1125.0527 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
1125.0492 	EXP 	polygon: autoDraw = False
1125.0492 	EXP 	fixation_bip: autoDraw = True
